No.;Time;Comment;Scramble;Date;P.1
1520;15.66;;R' D B2 D2 U' F2 R2 D2 R2 F2 U' L2 U2 L' D U' F' R B' R' U2;2020-12-23 23:19:37;15.66
1521;14.29;;U2 R2 U' L2 F' R' D F2 B' L2 D' R2 U2 F2 U R2 D' R2 U' L2 F2;2020-12-23 23:20:07;14.29
1522;14.45;;D' B2 L2 D B2 R2 B2 L2 D' L2 U2 L D' B L' D F' U F2 L' D';2020-12-23 23:20:35;14.45
1523;13.52;;F2 D' F' L' B' R2 L' U2 B2 U' F2 U' L2 D' B2 R2 B2 U' F2;2020-12-23 23:21:01;13.52
1524;14.10;;L U2 R U B R' U' L2 F U' R2 F2 D F2 B2 D B2 D L2 U;2020-12-23 23:22:03;14.10
1525;13.26;;F' R2 D2 L2 U' F B' L U' F' L2 B L2 B' U2 B2 L2 B U2 B2 R2;2020-12-23 23:22:29;13.26
1526;18.67;;F' B' U F2 U L U' R F' L2 U' R2 U R2 B2 U2 R2 U2 D B2 U2;2020-12-23 23:22:56;18.67
1527;11.01;;B2 L D2 L2 D2 F2 R2 U L2 U' B2 U2 L B' R' B2 F' U' L2;2020-12-23 23:23:26;11.01
1528;19.73;;U' R2 F2 U F2 D B2 D F2 B' R' D' B R D' B R' D' B';2020-12-23 23:24:57;19.73
1529;11.69;;F' B D' B2 L F' D R' B2 L2 U2 L B2 R2 D2 B2 D2 R' U';2020-12-23 23:25:30;11.69
1530;14.14;;F U2 F2 R2 F2 R D2 B' U L2 F2 R2 D2 F L2 D2 B' U2 R2 L2 B2;2020-12-23 23:25:59;14.14
1531;13.76;;F U' F' R B R U L D2 R' F2 B2 L F2 R L2 B2 U2 D L;2020-12-23 23:26:27;13.76
1532;13.04;;R D U2 L F2 R F2 R D2 F2 L R2 U2 B R' F U2 R2 F D;2020-12-23 23:26:52;13.04
1533;10.79;;U R' L U' B R B' D L B2 R2 F2 D2 F2 D' F2 D' R2 U L2;2020-12-23 23:27:20;10.79
1534;10.17;;R2 F2 R2 F D2 B' D2 F L2 U2 R F' D' U2 L' R D U R2;2020-12-23 23:27:48;10.17
1535;12.58;;B D2 L2 U' R2 D R2 B2 U' R2 B2 L B' U2 F2 R' B' F' L F2;2020-12-23 23:28:33;12.58
1536;13.72;;B2 U F2 B' D F2 R' F U2 L2 D2 R2 B' L2 F2 U2 D2 L2 B2 U;2020-12-23 23:29:00;13.72
1537;13.90;;U2 R2 B' L2 D B2 U' F2 U B2 D U R' D' B2 U L R2 F';2020-12-23 23:29:32;13.90
1538;14.47;;D L2 B' L2 F' D2 R' U F' U R2 U F2 D' F2 L2 D' R2 U2 B2 U';2020-12-23 23:29:59;14.47
1539;14.40;;D F' L2 U F D2 R U R2 U' R2 U' F2 U L2 U R2 D2 R2;2020-12-23 23:30:26;14.40
1540;14.77;;D' B2 L2 U2 L2 R2 F2 R2 B D2 F2 R2 F U L F R' B2 U2 L' F;2020-12-23 23:30:54;14.77
1541;14.46;;R2 F2 R2 L2 F' R L B D' L' F2 L' D2 F2 R D2 L2 F2 R F2;2020-12-23 23:31:22;14.46
1542;14.33;;F2 R' D L2 D' B2 R2 U' L2 R2 U' L2 U L F' R U' F' D B' F2;2020-12-23 23:31:49;14.33
1543;18.29;;B' D' F2 U' L2 U' F2 R2 F2 D2 U' R' U' R' B R' B' L U' F';2020-12-23 23:32:13;18.29
1544;12.99;;D2 L2 D' L2 R2 D' R2 D' F2 U' L U' B D2 B2 D2 L F' R;2020-12-23 23:32:49;12.99
1545;13.99;;F2 L D2 B2 U2 L2 U2 L2 B2 R' F2 L D' U2 L F' L2 U B' D2;2020-12-23 23:33:17;13.99
1546;18.50;;L' F' B' R L2 U L' F U2 R2 U' F2 U F2 D' B2 D' B2 U R2;2020-12-23 23:33:46;18.50
1547;14.48;;D' R2 F2 U2 F2 U' R2 F2 D' B2 U B L B2 D R F2 U2 F2 L U2;2020-12-23 23:34:17;14.48
1548;17.15;;R F D B' U' F2 D R' D2 L2 F2 D2 F U2 F2 R2 B' R2 L2 B' D';2020-12-23 23:34:54;17.15
1549;14.51;;B' U2 R2 F' L2 B D2 U2 R2 F R2 D' B L2 D2 B' U L' F' U' B';2020-12-23 23:35:25;14.51
1550;11.67;;D' B2 U2 F2 U' F2 U' L2 B2 U' B2 U' F' U F U' B' L R2 B R2;2020-12-23 23:35:56;11.67
1551;16.63;;F2 L' R2 U B2 D R2 D' L2 R2 D' L2 F2 R2 B L R U' R' B2 L;2020-12-23 23:36:24;16.63
1552;12.43;;R2 B L2 B D2 B D2 L2 R2 F' D' R2 B2 U' R2 B R' F2 R';2020-12-23 23:36:56;12.43
1553;14.13;;B' R2 D R2 B2 U2 F2 D2 L2 D L2 F' D R B2 L' D F' D2;2020-12-23 23:37:24;14.13
1554;12.65;;R2 L D R B' U R2 B' R2 B2 U2 L' B2 R' D2 L U2 F2 R;2020-12-23 23:37:51;12.65
1555;17.87;;U L U2 R F R L' F D' U2 B U2 B D2 F R2 F R2 B2 D2;2020-12-23 23:38:17;17.87
1556;12.80;;F D2 L2 F D2 B' L2 R2 B' R2 U2 D' R B' D' R D R' U B';2020-12-23 23:38:46;12.80
1557;13.55;;U F2 D2 U L2 B2 U' L2 U' L2 U B' U2 F D' U2 F2 R' F D L;2020-12-23 23:39:12;13.55
1558;12.71;;D2 L2 R2 U' R2 B2 L2 U2 B2 D' B2 F2 L' B L B U' R B U';2020-12-23 23:39:38;12.71
1559;12.74;;B L2 F2 R2 D2 R2 F2 R2 U F2 D B D2 R D' L' D B' L F;2020-12-23 23:40:03;12.74
1560;14.78;;L2 B D2 F D2 U2 R2 F R2 F' U' R' F2 L U' F' D' B D' F;2020-12-23 23:40:27;14.78
1561;13.42;;F2 R2 U2 L' U2 R U2 R F2 R' D2 F L' D' B' R F' U B' D2 B;2020-12-23 23:41:02;13.42
1562;10.36;;B U2 D F2 U D L U2 R2 F U2 B D2 B2 D2 F' L2 B2 D;2020-12-23 23:41:27;10.36
1563;14.06;;F R U R2 L2 B' U2 L U L2 D R2 D' L2 U' B2 D F2 R2 F;2020-12-23 23:42:22;14.06
1564;13.06;;U2 B L2 F2 D2 L2 U2 F2 U' R2 U R2 B2 R U2 F L' U L2 F2;2020-12-23 23:42:49;13.06
1565;12.91;;B L' F2 D' F' R2 F' D2 B2 L' F2 R U2 F2 L D2 R2 U2 D2;2020-12-23 23:43:13;12.91
1566;11.29;;F' D2 B U2 F' D' R' U R' B R2 B D2 B U2 B' R2 L2 D2 F' L2;2020-12-23 23:43:37;11.29
1567;16.31;;R U' R2 D U R2 U' L2 U F2 R2 B F' L U' R B' R' F2;2020-12-23 23:44:06;16.31
1568;14.44;;L2 B' U L2 D L2 R2 F2 D U2 R2 U' L2 R F' D' L2 F D R;2020-12-23 23:44:44;14.44
1569;17.12;;L2 F2 L2 F2 D L2 U' B2 L2 U2 R2 L U' R B U' B2 D' B' F';2020-12-23 23:45:10;17.12
1570;13.77;;R U' L2 D' B2 L F' U F U2 R' F2 L U2 R2 L F2 L U2 D2 B2;2020-12-23 23:45:42;13.77
1571;14.93;;B' D2 B2 L2 B' D2 B L2 U2 B' D2 L2 U B' F' L F' U' B2 R' D;2020-12-23 23:46:14;14.93
1572;16.45;;L2 U R2 F' L2 R2 F D2 R2 B' R2 F' D R U2 F R B' D' L';2020-12-23 23:46:47;16.45
1573;14.03;;D' F2 D2 B2 L2 B2 U' R2 U2 B2 U' F2 L F R D2 L D2 B2 L F';2020-12-23 23:47:19;14.03
1574;14.81;;B L F' D2 R2 F' U L' B R2 U' R2 F2 L2 B2 U2 L2 U L2 D2;2020-12-23 23:47:44;14.81
1575;12.27;;L D' R' D F2 L2 U F2 D2 F2 R2 D R2 U2 B' F' D' R2 D2 L F';2020-12-23 23:48:25;12.27
1576;15.24;;L' F2 D' R2 D B2 D2 L2 F2 U L2 U' F2 B' U B L U' F L2 U';2020-12-23 23:48:48;15.24
1577;12.80;;U' L2 B2 D F2 R2 F2 L2 U' R2 D2 R2 B' L2 R' D F D2 R2 F' R2;2020-12-23 23:49:30;12.80
1578;14.46;;B2 D B' R2 F R2 B' L2 U2 F D2 U2 B D2 U R U' B2 R' U L';2020-12-23 23:49:55;14.46
1579;15.61;;D2 F L B2 D' L2 U2 B2 U' F2 R2 F2 D R' U' F L F2 D R';2020-12-23 23:50:22;15.61
1580;15.22;;F R B R' L' F R2 D' B' R' D2 R F2 D2 L' F2 R U2 R' F2;2020-12-23 23:50:48;15.22
1581;14.08;;B2 D2 R F L2 U2 R2 U2 B' L2 U2 B R2 U L B D F L2 U;2020-12-23 23:51:22;14.08
1582;17.31;;D R' F2 D2 L' D2 U2 F2 U2 L' D2 L2 U2 B' D' L F D B' D' L';2020-12-23 23:51:51;17.31
1583;13.68;;B2 U2 B2 L D2 L' B2 D2 L2 R' F2 R' D' L2 F' D' F L' D' B' L';2020-12-23 23:52:19;13.68
1584;13.45;;U' F2 U2 F2 L U2 R2 D2 F2 L R2 D2 R' B' D2 B' D' R' D2 U';2020-12-23 23:52:47;13.45
1585;17.77;;B U R' F2 D' R F2 D R F R2 D2 B R2 F D2 B2 U2 F2 R2;2020-12-23 23:53:12;17.77
1586;14.46;;F2 R2 U B2 D' L2 U R2 U L2 U' B' D' U' B' L F2 R' D U' F';2020-12-23 23:53:41;14.46
1587;13.46;;U' L' B2 L' F2 U2 F2 D2 R2 F2 L' F2 L' F R' B D L2 U F' L;2020-12-23 23:54:58;13.46
1588;13.50;;F' D2 L2 D2 R2 B2 L2 D' L2 R2 B2 D' L2 B U2 L D2 F' D U2 B';2020-12-23 23:55:27;13.50
1589;13.61;;B2 R D B L2 D L' R2 B2 D2 R2 D2 F' L2 F2 U2 R2 F D2 L U';2020-12-23 23:56:22;13.61
1590;14.80;;R2 U2 B U2 B2 U2 B L2 F R2 D2 U' L' B U' B2 D' U R' U L';2020-12-23 23:56:46;14.80
1591;14.07;;B D' F D L' B2 L B2 U R2 L U2 F2 B2 L' U2 B2 R2 U2;2020-12-23 23:57:13;14.07
1592;14.62;;F' L F L2 B2 F R2 D2 R2 D2 B' U2 R2 U B F L' U2 B' R';2020-12-23 23:57:39;14.62
1593;12.88;;F L2 F2 U L2 D2 U L2 F2 D B2 U F' L B' D' R U' F L2 U;2020-12-23 23:58:07;12.88
1594;13.93;;R L F' L2 U' L' U R' U2 F' U2 F2 U2 F U2 B' D2 F B L2 R';2020-12-23 23:58:32;13.93
1595;16.46;;R' L2 U2 R2 D2 B2 L2 F' D2 U2 B2 L2 U2 L' U F2 L R D2 B2 U';2020-12-23 23:59:00;16.46
1596;12.38;;L2 D L2 D' B2 U L2 U2 B2 R2 D2 F' R' U F2 L D' R' U F';2020-12-23 23:59:27;12.38
1597;14.02;;U2 B2 L' B D R U' B' L U2 F R2 L2 F L2 B' L2 U2 F' B';2020-12-23 23:59:59;14.02
1598;13.52;;D B' L B2 L2 R' F2 L' B2 U2 L' D2 R' U2 B' U F' R2 D2 L U2;2020-12-24 00:00:25;13.52
1599;16.21;;F U2 B2 U2 F2 L2 B D2 L2 U2 F' R' D2 B' L U' R F R B' L';2020-12-24 00:01:00;16.21
1600;14.76;;L2 F U2 B L2 F2 D2 U2 F' R2 F' R' B' U2 F' U F' R2 U' F;2020-12-24 00:01:28;14.76
1601;11.85;;L' F R2 B2 U' R' D R L' F' U R2 D2 R2 F2 R2 F2 U2 F2 U';2020-12-24 00:01:56;11.85
1602;14.19;;U2 R2 F L2 B2 R2 U2 R2 F' R2 B2 F R F R2 F2 D2 U R' D' L2;2020-12-24 00:02:29;14.19
1603;16.22;;U' L2 D2 L2 D2 F2 D2 B L2 F' R2 B' L' U' F' U' B U' B R';2020-12-24 00:03:06;16.22
1604;17.19;;D L2 U2 L2 F2 R2 F2 U2 R2 B R2 F2 U' F L' B2 D2 B2 D2 R2;2020-12-24 00:03:33;17.19
1605;15.56;;D U2 R2 B' L2 B F2 L2 U2 L' F R' B' F2 D' B2 F2 R';2020-12-24 00:04:01;15.56
1606;17.12;;R' B2 L2 F2 U F2 R2 D' B2 R2 D2 R F' D' F D2 B D2 F U2;2020-12-24 00:04:28;17.12
1607;14.98;;B2 D R B2 F2 R2 B2 L' R2 U2 R D2 U' B F2 R U R2 U2;2020-12-24 12:15:12;14.98
1608;14.50;;F2 L2 R2 U2 F2 D' B2 D R2 U B2 U R' B F U' L2 U F' D' F;2020-12-24 12:15:43;14.50
1609;14.87;;B2 L F R D' L F' L' U' F U2 F2 U2 B' R2 L2 U2 R2 B' D2 B;2020-12-24 12:16:30;14.87
1610;17.51;;U2 L2 B2 F2 D F2 L2 B2 U2 L2 R2 D' B D2 L D2 B' L' U2 B;2020-12-24 12:17:05;17.51
1611;15.27;;U2 F2 R' F R' U' B R' L F' R2 U2 R2 F2 U2 F D2 L2 B';2020-12-24 12:17:34;15.27
1612;14.89;;F R' U' F U2 D2 F D' U2 F2 U2 R' B2 R D2 L' B2 R2 F2 B2;2020-12-24 12:18:04;14.89
1613;14.20;;L2 R D' F2 D U F2 R2 U2 L2 U' R' B' L' B' D B' L F';2020-12-24 12:18:29;14.20
1614;14.02;;L F' R' L2 D' F2 U' F2 U' F2 D B2 D2 L' B2 D U2 B' L' F';2020-12-24 12:19:02;14.02
1615;13.13;;U2 B2 D2 F2 L' B2 L2 F2 U2 L' U2 R2 F' L' B' U' L2 U R2 B D;2020-12-24 12:19:28;13.13
1616;16.81;;B2 U' L2 F2 D' F2 D' U2 L2 U B' L R2 B2 U F2 D' B U2 R';2020-12-24 12:19:55;16.81
1617;16.30;;U2 L2 U L2 U F2 R2 D' B2 F2 D B U2 R2 B L' U B R' B2;2020-12-25 21:17:54;16.30
1618;18.13;;B' L' B2 D2 B L F R' F U' F2 D R2 L2 F2 U2 L2 U' L2 U R2;2020-12-25 21:18:37;18.13
1619;14.51;;D' B L' B' L' F2 U' D2 R F2 U2 F2 R D2 B2 R' F2 R' L' F';2020-12-25 21:19:34;14.51
1620;15.47;;U' L D2 F R2 F' L2 B R2 U2 L2 R2 B' L2 R B2 U B D' U';2020-12-25 21:20:03;15.47
1621;14.24;;F2 B' D' L2 D2 R2 F' R2 U2 L' U2 B2 R2 B2 L' F2 D;2020-12-25 21:20:29;14.24
1622;16.45;;R L2 B2 F' L2 F' U2 B L2 D2 F D L R2 U2 F' D2 L U' R2;2020-12-25 21:21:06;16.45
1623;17.53;;U2 R2 U2 L D2 B2 L D2 B2 R' F2 D F2 R U' R U' F' L' B';2020-12-25 21:23:29;17.53
1624;14.65;;B D2 F2 R2 B2 U2 L2 U2 L2 U B2 L' U' B F2 D F' D2 L' R';2020-12-25 21:24:01;14.65
1625;15.22;;U2 F2 D R2 D' L2 U L2 U' R2 D2 B D2 F2 U' R B' R D R;2020-12-25 21:24:30;15.22
1626;15.59;;L D2 R2 F2 R2 F2 R' B2 R' F2 D' U' R' B D' L' D' F R';2020-12-25 21:24:56;15.59
1627;16.51;;B2 U2 L' U2 R D2 B2 R D2 R' B2 L2 D U2 B' D' U2 F' L' B2;2020-12-25 21:25:28;16.51
1628;16.20;;B' U' B' D' F R D2 R2 F' L2 U' B2 D2 F2 U B2 U' F2;2020-12-25 21:25:59;16.20
1629;12.53;;U' D' F R B2 L F D2 R2 F2 D L2 F2 R2 U' B2 D' L' F';2020-12-25 21:26:34;12.53
1630;10.93;;L2 D' L2 U' B2 D' R2 D2 L2 U' R2 F L2 B' R F L' B' F' D2;2020-12-25 21:26:59;10.93
1631;14.06;;D F2 U F2 D F2 L2 D' L2 B2 D F R' F2 R2 B R U' F;2020-12-25 21:27:21;14.06
1632;13.14;;R2 B U' B2 D L2 U' R2 B2 F2 U' B2 D2 R2 B D2 B R' F2 L U;2020-12-25 21:27:49;13.14
1633;15.84;;R2 F L2 U L2 B2 D2 B2 U F2 U' B2 F' L R B D2 U L;2020-12-25 21:28:13;15.84
1634;12.43;;U2 B2 D2 L2 B' R2 B' U2 L2 R2 F' L U R' U' L' F R' F2;2020-12-25 21:28:44;12.43
1635;12.29;;F B' D B' L U R' D' L U B2 U' F2 R2 D2 B2 R2 U R2 B2;2020-12-25 21:29:14;12.29
1636;16.49;;L' B R' F' D' L B L' U' D2 F2 L' U2 F2 R' B2 L' F2 R' B2;2020-12-25 21:29:54;16.49
1637;14.84;;U2 B2 R2 U2 L2 D U2 L2 U' F L U' B' F' R U' L B' R2;2020-12-25 21:30:21;14.84
1638;11.71;;B2 D2 B2 D L2 U B2 F2 U R2 F' R' F2 L2 B2 D R B' L';2020-12-25 21:30:51;11.71
1639;15.56;;U2 R2 F' L' U' B R' D' L' R2 F2 U' R2 B2 D2 R2 D' R2 D;2020-12-25 21:31:27;15.56
1640;11.67;;L F D2 B2 L D2 B2 R F2 L' R' U2 L2 U' B2 L D2 F2 R' B';2020-12-25 21:31:56;11.67
1641;14.22;;F2 R2 F' B2 U2 R2 F2 D' B2 U B2 U' R2 D' F D2 R' B L U2 F';2020-12-25 21:32:24;14.22
1642;14.68;;L B R F2 R2 B2 L F2 L B2 L' U2 L' R' D L2 R B U' F2 R';2020-12-25 21:32:49;14.68
1643;15.27;;D' R B R2 B D2 U2 L2 B' U2 B' R2 B R' F L2 U' L' B2 U2;2020-12-25 21:33:20;15.27
1644;10.85;;L2 U' R2 U2 F2 U F2 D' F2 U2 R2 F U' F L' D' L2 U' L2 U2;2020-12-25 21:33:46;10.85
1645;12.77;;F U F L2 B2 D2 B2 F L2 D2 F2 D2 R' U2 R' B' F' U2 L';2020-12-25 21:34:07;12.77
1646;14.25;;B2 D' R2 U R2 U' B2 U L2 D2 R2 D L' B' F L' D B F' U' F';2020-12-25 21:34:34;14.25
1647;12.68;;D2 R2 D B2 U' F2 D B2 U F2 U' R B2 D' F2 D2 F' U F2 L' F2;2020-12-25 21:35:00;12.68
1648;10.70;;B' L2 U2 L2 R2 B2 D2 B' U2 L2 F' L2 R' U2 B R U B F U' B;2020-12-25 21:35:23;10.70
1649;14.66;;D U2 B2 U R2 F2 R2 B2 D' L2 F' D' R2 U B' U B2 R' U2;2020-12-25 21:35:44;14.66
1650;13.06;;U' L2 D R2 U2 F2 R2 D' B2 D' U' F R D2 B F2 U F D' F R;2020-12-25 21:36:08;13.06
1651;14.16;;L' U2 B2 R' U2 D' F' R' D2 R B2 R2 D2 L' U2 B2 L D2 L2 U;2020-12-25 21:36:32;14.16
1652;16.48;;U L2 R2 D' B2 D' B2 F2 L2 D2 U2 F' U F2 D L' B' F2 L2 D' B2;2020-12-25 21:36:59;16.48
1653;12.64;;B U' L2 B2 F2 U' L2 U' F2 R2 F2 U L R U' R' B' U2 R' D';2020-12-25 21:37:25;12.64
1654;13.60;;D B2 D2 L2 U' F2 U' L2 F2 L2 F2 L F' D L2 B' F' L U B2;2020-12-25 21:37:53;13.60
1655;13.34;;B' R B' L2 D' L B' R B2 L2 D2 F2 R2 D2 B2 L B2 R U' F;2020-12-25 21:38:19;13.34
1656;14.53;;U F U2 L2 R2 F2 L2 F R2 F' R2 F' L' B' R' B2 U F U B' D;2020-12-25 21:39:41;14.53
1657;13.76;;B' R' U2 L' U' D R2 D F B2 L2 F2 U F2 U D2 B2 L2 D' R2 D2;2020-12-25 21:40:10;13.76
1658;12.95;;L2 D' L2 F U2 L2 B D2 B' R2 B U2 B R' U2 L F R U2 B2;2020-12-25 21:40:42;12.95
1659;15.70;;U2 F2 R D2 R' B2 F2 D2 R' F2 L2 B' R F2 D F' L D' F2 U L;2020-12-25 21:41:09;15.70
1660;14.79;;U' L U' D F' U R' L2 D' L' B2 L U2 B2 R B2 D2 R' U2 R';2020-12-25 21:41:39;14.79
1661;15.62;;B R2 D2 L2 D2 U2 B R2 F R2 U2 D' R U' L B2 R' B L U2;2020-12-25 21:42:09;15.62
1662;15.04;;D' L2 D B R' D L' U2 B L2 D2 R U2 F2 U2 R2 L' F2 B2 R';2020-12-25 21:43:51;15.04
1663;14.86;;L2 D' F2 L2 R U2 F2 D2 U2 R2 D F' R D2 U' R2 F2;2020-12-25 21:44:17;14.86
1664;12.31;;D L2 D L2 D2 L2 F2 R2 B2 D R' F U F' D' R F2 R2 B;2020-12-25 21:44:48;12.31
1665;17.98;;R' D2 U2 L' B2 F2 L D2 L U2 F2 R' F L2 D2 L' D L R U';2020-12-25 21:45:17;17.98
1666;15.30;;B U L F L' B2 D F B2 U2 R2 U2 F U2 F' R2 D2 F';2020-12-25 21:45:52;15.30
1667;14.28;;L' D R2 L2 B' R' D R F' L' B2 R D2 B2 U2 B2 R2 U2 R;2020-12-25 21:46:21;14.28
1668;11.22;;F' U2 L' F2 L2 B2 L' U2 R' B2 R' D2 F' D' R' F2 U' R2 B2 F2;2020-12-25 21:46:48;11.22
1669;13.64;;D' B2 D2 F2 D L2 U L2 U' B2 U2 L2 F R D' L2 F D R2 B' F2;2020-12-25 21:47:11;13.64
1670;14.52;;U F2 L' D2 R U2 R2 U2 B2 F2 R' B2 F R' B' R2 U2 F2 D' B' F;2020-12-25 21:47:39;14.52
1671;17.02;;D R D2 R L2 U R F D' F R2 L2 B' L2 B2 D2 F D2 L2 F;2020-12-25 21:48:19;17.02
1672;15.62;;R D2 U2 B U2 F2 U2 F U2 R2 F2 D R D' R' U' R2 F2 R B;2020-12-25 21:48:53;15.62
1673;14.87;;U2 R L2 B2 D2 R2 U B2 D' L2 F2 U2 F D' B' R2 F2 R D B';2020-12-25 21:49:20;14.87
1674;14.04;;U L2 D F2 D2 B2 U R2 B2 U2 F2 U B D' R' U L2 B' D' U;2020-12-25 21:49:46;14.04
1675;11.49;;L' F R2 U2 B2 U L2 D2 F2 R2 U2 L D L B R2 U L2 F2;2020-12-25 21:50:12;11.49
1676;15.02;;U2 R2 F R' B' L F' U2 D L R2 U R2 D' F2 U' D' L2 D F2 L2;2020-12-25 21:51:06;15.02
1677;15.90;;U L D R2 D' U' B2 L2 D L2 R2 F2 B' L' R2 B U' B' U2 B2;2020-12-25 21:51:45;15.90
1678;12.76;;F2 R D2 L' B2 L R2 B2 L2 F D' R2 U L U2 F R F;2020-12-25 21:52:12;12.76
1679;18.37;;L' F' U' B2 L' F2 R U' L2 U2 F R2 F' L2 F' L2 F U2 L2 D;2020-12-25 21:52:37;18.37
1680;15.09;;R2 D2 L D2 F' L2 U2 F U2 B' F' D2 L2 R D2 L' D B U R;2021-01-07 22:48:40;15.09
1681;15.55;;B D' F2 L U2 L F2 D2 L2 U2 F2 L B2 L B' D' R D U' B' D;2021-01-07 22:49:15;15.55
1682;16.15;;D2 B2 L2 R' B2 U2 R2 D2 L2 F2 U2 D' F R' D B L' D L U2;2021-01-07 22:49:42;16.15
1683;13.66;;F' U L2 U R2 U2 B2 L2 F2 U L2 F' L' D2 R F D' B' U' R2;2021-01-07 22:50:18;13.66
1684;19.54;;U R2 F D2 R2 F2 L2 B L2 U2 B' D' U' L' D2 B' R D L2;2021-01-07 22:50:42;19.54
1685;14.30;;U F2 R2 U2 F2 D B2 U L2 U F2 L' B' L F D2 R' F2 D;2021-01-07 22:51:43;14.30
1686;14.52;;D F D2 R2 F' R2 B' F2 U2 B' U2 L2 R2 D F L2 B' F' R' U2;2021-01-07 22:52:09;14.52
1687;14.56;;B' L' U' D2 B' D2 R F2 U' R D2 B2 D2 F2 R' U2 B2 R L B2 L';2021-01-07 22:52:39;14.56
1688;13.22;;L' D L2 U' F2 U' B2 R2 D2 U' F2 D2 F U B F2 R' B R' D2;2021-01-07 22:53:09;13.22
1689;13.46;;D' F L2 U L' B R' L D' U2 B' L2 F2 L2 U2 F2 B' U2 R2;2021-01-07 22:53:32;13.46
1690;12.14;;B2 U2 L B2 D2 R U2 B2 F2 R' B2 R B L F' R' D B U' L2 F2;2021-01-07 22:53:56;12.14
1691;14.16;;L2 U F2 B' D' R F' L' U' L2 B2 R2 B2 U2 D L2 F2 U F2 B2;2021-01-07 22:54:19;14.16
1692;13.87;;F2 U2 B R2 D2 U2 B' R2 F' D2 B R' U L2 R2 B' U R B L;2021-01-07 22:55:05;13.87
1693;15.77;;F' R' D F B' D R' B R2 D2 R D2 B2 L F2 B2 R' U2 F;2021-01-07 22:55:29;15.77
1694;11.12;;L2 D' B2 F2 D2 B2 D B2 U' R2 D2 B' L' B F' R2 D B;2021-01-07 22:55:57;11.12
1695;14.09;;B' R2 F D2 L2 R2 B2 L2 F' D2 F L2 U' L D U' L' D2 L F' U';2021-01-07 22:56:33;14.09
1696;12.08;;F U2 F2 R F' D F U' B' L B2 L2 D2 F' R2 U2 F U2 B' D2 B;2021-01-07 22:57:31;12.08
1697;13.05;;F2 U2 R2 U2 L2 B2 D2 L D2 L' B2 R2 B' F U' B2 F D R F2 L';2021-01-07 22:58:20;13.05
1698;11.74;;F' R' B2 D' B R' F' U R2 D' L2 U' R2 F2 U L2 B2 R2 F2 B L2;2021-01-07 22:58:59;11.74
1699;11.88;;F L2 B' D2 R2 D2 F R2 B2 R2 B' L' U B2 R' U2 F' D U B;2021-01-07 23:00:43;11.88
1700;11.75;;F2 B2 D B2 L U2 F L F2 R2 D2 F' U2 F' D2 B2 U;2021-01-07 23:01:07;11.75
1701;12.72;;F' U' B2 R' F2 L B2 L' B2 R' D2 B2 U2 R' U F' U' F2 D' B' D;2021-01-07 23:01:31;12.72
1702;12.20;;D' F' R U' B2 R2 U2 R2 U' R2 B2 D2 B2 F D R' B2 F' R' B';2021-01-07 23:02:15;12.20
1703;13.30;;B2 U' F2 R2 D R2 B2 U' F2 L' F R F2 D F' R2 F R' B2;2021-01-07 23:02:46;13.30
1704;13.00;;D' L2 F B2 D2 R L F' U R2 L2 U2 B' R2 F' U2 L2 B' L2 F R2;2021-01-07 23:03:13;13.00
1705;12.76;;D' R2 B2 R2 U' L2 D' U2 L2 U' L' B R2 D2 B2 L' D U2 L' F2;2021-01-07 23:03:39;12.76
1706;10.25;;D L2 B2 D L2 U R2 U' L2 F2 D2 B' L' F' D2 R' B2 R' D B' R;2021-01-07 23:04:07;10.25
1707;13.06;;L' D' B' D' L' D2 F U' B L D2 L' B2 D2 L' B2 R' U2 D2 R;2021-01-07 23:04:31;13.06
1708;12.62;;F2 R2 F2 U F D L F2 L B' L2 U2 F R2 B2 L2 U2 F D2 F D2;2021-01-07 23:04:58;12.62
1709;13.20;;L2 D R' F' U R' U F2 R' B2 U2 B2 U' L2 U' F2 R2 D L2;2021-01-07 23:05:23;13.20
1710;11.57;;R' U2 R B2 L B2 R2 F2 L D2 B2 R U' R2 F2 L U2 B' D2 L U;2021-01-07 23:05:48;11.57
1711;13.04;;U' B D2 L' U' D' R U2 R D2 B D2 F' L2 F R2 F' U2 D2 F2 U2;2021-01-07 23:06:09;13.04
1712;10.17;;U2 L' U B2 U2 B L2 F2 L2 F L2 B R2 B' R U L2 F2 R2 F D;2021-01-07 23:06:58;10.17
1713;16.00;;R' D2 L F2 D2 F2 D2 R' D2 F2 R' F' D' R2 D2 F2 R' F D';2021-01-07 23:07:38;16.00
1714;12.56;;L B2 F R2 D' B2 U2 B2 D' B2 D R2 D R' B2 L F' L' B F';2021-01-07 23:08:17;12.56
1715;12.72;;F2 R' D2 F2 U2 B2 L2 F2 R F2 U2 D L' F U B U' R' U B2;2021-01-07 23:08:50;12.72
1716;12.26;;L D' F2 L2 B2 U' L2 D2 B2 D F2 D' B L' U F L D2 B2 D';2021-01-07 23:09:23;12.26
1717;16.10;;D L2 B U2 B' L2 B' L2 F D2 L2 F' D' B' U' L' D2 B' F L' U';2021-01-07 23:09:53;16.10
1718;17.49;;L' B' D' B' L F D2 R L D B2 R2 B2 L2 D B2 L2 B2 U;2021-01-07 23:11:23;17.49
1719;13.29;;F' U' D2 L2 D F' R' D U2 F' R2 U2 D2 R2 F' U2 B2 U2 R2 B R';2021-01-07 23:11:55;13.29
